game_id,home_team,away_team,home_points,away_points,home_coach,away_coach,home_record,away_record,week,weekday,season,date,start_time,stadium,attendance,time_of_game,Won Toss,Roof,Surface,Duration,Weather,Vegas Line,Over/Under,Won OT Toss,Referee,Umpire,Head Linesman,Line Judge,Back Judge,Side Judge,Field Judge,Down Judge,Offensive Pass Interference,False Start,Defensive Offside,Low Block,Unnecessary Roughness,Delay of Game,Offensive Holding,Illegal Touch Pass,Defensive Pass Interference,Chop Block,Face Mask (15 Yards),Unsportsmanlike Conduct,Encroachment,Illegal Contact,Illegal Formation,Roughing the Passer,Ineligible Downfield Kick,Illegal Substitution,Personal Foul,Defensive 12 On-field,Defensive Holding,Illegal Block Above the Waist,Defensive Delay of Game,Offensive 12 On-field,Intentional Grounding,Offside on Free Kick,Illegal Shift,Horse Collar Tackle,Ineligible Downfield Pass,Neutral Zone Infraction,Illegal Touch Kick,Illegal Motion,Illegal Receiver Pass,Illegal Use of Hands,Running Into the Kicker,Illegal Blindside Block,Tripping,Illegal Forward Pass,Player Out of Bounds on Punt,Interference with Opportunity to Catch,Disqualification,Roughing the Kicker,Offensive Offside,Illegal Crackback,Illegal Kick,Taunting,Kickoff Out of Bounds,Clipping,Fair Catch Interference,Invalid Fair Catch Signal,Short Free Kick,Illegal Wedge,Illegal Forward Handoff,Face Mask (5 Yards),Leverage,Illegal Bat,Leaping,Illegal Procedure,Illegal Onside Kick,Illegally Kicking Ball,Illegal Cut,Illegal Peelback,Delay of Kickoff,Lowering the Head to Initiate Contact,Kick Catch Interference,Offensive Too Many Men on Field,Defensive Too Many Men on Field,Player Out of Bounds on Kick,Illegal Double-Team Block,Face Mask,Illegal Kick/Kicking Loose Ball,Lowering the Head to Make Forcible Contact
2017_10_SEA_ARI,ARI,SEA,16,22,Bruce Arians,Pete Carroll,4-5,6-3,10,Thursday,2017,2017-11-09,20:25:00,University of Phoenix Stadium,"64,639",3:28,Cardinals (deferred),retractable roof (open),grass,3:28,,Seattle Seahawks -6.0,40.0 (under),,Walt Anderson,Carl Paganelli,,Byron Boston,Gregory Wilson,Laird Hayes,John Jenkins,Jerod Phillips,0,4,3,0,0,0,7,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_10_NO_BUF,BUF,NO,10,47,Sean McDermott,Sean Payton,5-4,7-2,10,Sunday,2017,2017-11-12,13:00:00,New Era Field,"67,501",2:57,Saints (deferred),outdoors,a_turf,2:57,"42 degrees, wind 2 mph",New Orleans Saints -2.0,48.5 (over),,Terry McAulay,Steven Woods,,Carl Johnson,Rich Martinez,Jonah Monroe,Michael Banks,Jerry Bergman,2,0,1,0,2,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_10_GB_CHI,CHI,GB,16,23,John Fox,Mike McCarthy,3-6,5-4,10,Sunday,2017,2017-11-12,13:00:00,Soldier Field,"61,285",3:03,Packers (deferred),outdoors,grass,3:03,"40 degrees, wind 6 mph",Chicago Bears -4.5,37.5 (over),,Tony Corrente,Alan Eck,,Bart Longson,Todd Prukop,Ryan Dickson,Buddy Horton,Patrick Turner,0,3,1,0,1,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_10_CLE_DET,DET,CLE,38,24,Jim Caldwell,Hue Jackson,5-4,0-9,10,Sunday,2017,2017-11-12,13:00:00,Ford Field,"64,646",3:06,Browns (deferred),dome,fieldturf,3:06,,Detroit Lions -10.5,42.5 (over),,Carl Cheffers,Clay Martin,,Kent Payne,Jim Quirk,Brad Freeman,Mearl Robinson,Tom Symonette,0,1,1,0,0,0,5,0,2,0,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_10_PIT_IND,IND,PIT,17,20,Chuck Pagano,Mike Tomlin,3-7,7-2,10,Sunday,2017,2017-11-12,13:00:00,Lucas Oil Stadium,"66,146",3:06,Colts (deferred),retractable roof (closed),fieldturf,3:06,,Pittsburgh Steelers -10.5,47.0 (under),,Clete Blakeman,Ramon George,,Dana McKenzie,Craig Patrick,Dyrol Prioleau,Joe Larrew,Hugo Cruz,2,3,0,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_10_LAC_JAX,JAX,LAC,20,17,Doug Marrone,Anthony Lynn,6-3,3-6,10,Sunday,2017,2017-11-12,13:00:00,EverBank Field,"60,835",3:43,Jaguars (deferred),outdoors,grass,3:43,"76 degrees, wind 5 mph",Jacksonville Jaguars -5.0,40.5 (under),Jaguars,Ron Torbert,Paul King,,Mark Steinkerchner,Greg Yette,Scott Edwards,Rick Patterson,Sarah Thomas,0,2,0,0,2,1,5,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_10_NYJ_TB,TB,NYJ,15,10,Dirk Koetter,Todd Bowles,3-6,4-6,10,Sunday,2017,2017-11-12,13:00:00,Raymond James Stadium,"57,911",3:02,Buccaneers (deferred),outdoors,grass,3:02,"79 degrees, wind 16 mph",Tampa Bay Buccaneers -1.0,44.5 (under),,Brad Allen,Fred Bryan,,Brian Bolinger,Shawn Hochuli,Tom Hill,Jabir Walker,Jim Mello,1,2,1,0,1,0,6,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_10_CIN_TEN,TEN,CIN,24,20,Mike Mularkey,Marvin Lewis,6-3,3-6,10,Sunday,2017,2017-11-12,13:00:00,Nissan Stadium,"67,432",3:17,Titans (deferred),outdoors,grass,3:17,"53 degrees, wind 4 mph",Tennessee Titans -4.5,40.5 (over),,Jeff Triplette,Dan Ferrell,,Danny Short,Steve Freeman,Terry Brown,Greg Gautreaux,Jeff Bergman,0,2,1,0,3,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_10_MIN_WAS,WAS,MIN,30,38,Jay Gruden,Mike Zimmer,4-5,7-2,10,Sunday,2017,2017-11-12,13:00:00,FedExField,"74,476",3:10,Vikings (deferred),outdoors,grass,3:10,"44 degrees, wind 4 mph",Minnesota Vikings -1.0,43.0 (over),,Bill Vinovich,Bruce Stritesky,,Tom Stephan,Greg Meyer,Gary Cavaletto,Jon Lucivansky,Phil McKinnely,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_10_HOU_LAR,LAR,HOU,33,7,Sean McVay,Bill O'Brien,7-2,3-6,10,Sunday,2017,2017-11-12,16:05:00,Los Angeles Memorial Coliseum,"60,032",3:06,Texans,outdoors,grass,3:06,"68 degrees, no wind",Los Angeles Rams -12.0,45.0 (under),,Peter Morelli,Bryan Neale,,Tim Podraza,Greg Steed,Boris Cheek,Brad Rogers,Steve Stelljes,1,3,0,0,1,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_10_DAL_ATL,ATL,DAL,27,7,Dan Quinn,Jason Garrett,5-4,5-4,10,Sunday,2017,2017-11-12,16:25:00,Mercedes-Benz Stadium,"73,761",2:53,Falcons (deferred),retractable roof (closed),fieldturf,2:53,,Atlanta Falcons -3.5,49.0 (under),,Ed Hochuli,Shawn Smith,,Rusty Baynes,Scott Helverson,Alex Kemp,Dale Shaw,Greg Bradley,1,0,1,0,0,0,5,0,1,0,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_10_NYG_SF,SF,NYG,31,21,Kyle Shanahan,Ben McAdoo,1-9,1-8,10,Sunday,2017,2017-11-12,16:25:00,Levi's Stadium,"70,133",2:57,Giants (deferred),outdoors,grass,2:57,"68 degrees, wind 5 mph",New York Giants -3.0,41.5 (over),,Jerome Boger,Richard Hall,,Mike Carr,Tony Steratore,Walt Coleman IV,Eugene Hall,Ed Camp,0,4,2,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_10_NE_DEN,DEN,NE,16,41,Vance Joseph,Bill Belichick,3-6,7-2,10,Sunday,2017,2017-11-12,20:30:00,Sports Authority Field at Mile High,"76,820",3:00,Broncos (deferred),outdoors,grass,3:00,"48 degrees, wind 5 mph",New England Patriots -7.0,45.0 (over),,Walt Coleman,Jeff Rice,,Kevin Codey,Terrence Miles,James Coleman,Scott Novak,Derick Bowers,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_10_MIA_CAR,CAR,MIA,45,21,Ron Rivera,Adam Gase,7-3,4-5,10,Monday,2017,2017-11-13,20:30:00,Bank of America Stadium,"72,790",3:05,Panthers (deferred),outdoors,grass,3:05,"49 degrees, wind 6 mph",Carolina Panthers -8.0,38.5 (over),,Gene Steratore,Roy Ellison,,Gary Arthur,Dino Paganelli,Adrian Hill,Mike Weatherford,David Oliver,0,3,1,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_11_TEN_PIT,PIT,TEN,40,17,Mike Tomlin,Mike Mularkey,8-2,6-4,11,Thursday,2017,2017-11-16,20:25:00,Heinz Field,"60,703",3:17,Steelers,outdoors,grass,3:17,"40 degrees, wind 17 mph",Pittsburgh Steelers -7.0,44.5 (over),,Ron Torbert,Paul King,,Mark Steinkerchner,Greg Yette,Scott Edwards,Aaron Santi,Sarah Thomas,1,2,3,0,0,1,3,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_11_DET_CHI,CHI,DET,24,27,John Fox,Jim Caldwell,3-7,6-4,11,Sunday,2017,2017-11-19,13:00:00,Soldier Field,"60,635",3:07,Lions (deferred),outdoors,grass,3:07,"33 degrees, wind 16 mph",Detroit Lions -3.0,41.0 (over),,Gene Steratore,Roy Ellison,,Brian Bolinger,Dino Paganelli,Jabir Walker,Jon Lucivansky,Steve Stelljes,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_11_JAX_CLE,CLE,JAX,7,19,Hue Jackson,Doug Marrone,0-10,7-3,11,Sunday,2017,2017-11-19,13:00:00,FirstEnergy Stadium,"57,003",3:10,Jaguars (deferred),outdoors,grass,3:10,"38 degrees, wind 16 mph",Jacksonville Jaguars -7.5,37.0 (under),,Peter Morelli,Bryan Neale,,Tim Podraza,Greg Steed,Boris Cheek,Brad Rogers,Jim Howey,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_11_BAL_GB,GB,BAL,0,23,Mike McCarthy,John Harbaugh,5-5,5-5,11,Sunday,2017,2017-11-19,13:00:00,Lambeau Field,"77,945",3:01,Ravens (deferred),outdoors,grass,3:01,"28 degrees, wind 14 mph",Baltimore Ravens -2.5,38.5 (under),,Jeff Triplette,Ruben Fowler,,Danny Short,Steve Freeman,Terry Brown,Greg Gautreaux,Jeff Bergman,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_11_ARI_HOU,HOU,ARI,31,21,Bill O'Brien,Bruce Arians,4-6,4-6,11,Sunday,2017,2017-11-19,13:00:00,NRG Stadium,"71,680",3:11,Texans (deferred),retractable roof (closed),astroturf,3:11,,Houston Texans -2.5,38.0 (over),,Ed Hochuli,Shawn Smith,,Rusty Baynes,Scott Helverson,Alex Kemp,Dale Shaw,Greg Bradley,1,3,0,0,1,0,4,0,2,1,1,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_11_TB_MIA,MIA,TB,20,30,Adam Gase,Dirk Koetter,4-6,4-6,11,Sunday,2017,2017-11-19,13:00:00,Hard Rock Stadium,"65,089",3:20,Dolphins (deferred),outdoors,grass,3:20,"81 degrees, wind 9 mph",Tampa Bay Buccaneers -1.0,44.0 (over),,Tony Corrente,Alan Eck,,Bart Longson,Todd Prukop,Ryan Dickson,Buddy Horton,Ed Walker,1,6,0,0,2,1,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_11_LAR_MIN,MIN,LAR,24,7,Mike Zimmer,Sean McVay,8-2,7-3,11,Sunday,2017,2017-11-19,13:00:00,U.S. Bank Stadium,"66,809",3:06,Vikings (deferred),dome,sportturf,3:06,,Minnesota Vikings -1.0,46.0 (under),,Walt Anderson,Bill Schuster,,Byron Boston,Gregory Wilson,Laird Hayes,John Jenkins,Jerod Phillips,1,1,2,0,0,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_11_WAS_NO,NO,WAS,34,31,Sean Payton,Jay Gruden,8-2,4-6,11,Sunday,2017,2017-11-19,13:00:00,Mercedes-Benz Superdome,"73,138",3:28,Redskins (deferred),dome,sportturf,3:28,,New Orleans Saints -9.5,52.5 (over),Redskins,Walt Coleman,Jeff Rice,,Kevin Codey,Terrence Miles,James Coleman,Scott Novak,Derick Bowers,1,4,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_11_KC_NYG,NYG,KC,12,9,Ben McAdoo,Andy Reid,2-8,6-4,11,Sunday,2017,2017-11-19,13:00:00,MetLife Stadium,"76,363",3:20,Giants (deferred),outdoors,fieldturf,3:20,"50 degrees, wind 23 mph",Kansas City Chiefs -10.0,44.5 (under),Chiefs,Brad Allen,Fred Bryan,,Tom Stephan,Shawn Hochuli,Adrian Hill,Mike Weatherford,David Oliver,1,0,1,0,3,0,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_11_BUF_LAC,LAC,BUF,54,24,Anthony Lynn,Sean McDermott,4-6,5-5,11,Sunday,2017,2017-11-19,16:05:00,StubHub Center,"25,015",3:09,Bills,outdoors,grass,3:09,"76 degrees, wind 6 mph",Los Angeles Chargers -7.0,41.5 (over),,John Parry,Mark Pellis,,Jeff Seeman,Perry Paganelli,Keith Washington,David Meslow,Mike Spanier,1,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_11_CIN_DEN,DEN,CIN,17,20,Vance Joseph,Marvin Lewis,3-7,4-6,11,Sunday,2017,2017-11-19,16:25:00,Sports Authority Field at Mile High,"75,707",3:04,Bengals (deferred),outdoors,grass,3:04,"60 degrees, wind 7 mph",Denver Broncos -2.5,37.5 (under),,Craig Wrolstad,Barry Anderson,,Julian Mapp,Lee Dyer,Jeff Lamberth,Steve Zimmer,Mark Hittner,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_11_NE_LV,LV,NE,8,33,Jack Del Rio,Bill Belichick,4-6,8-2,11,Sunday,2017,2017-11-19,16:25:00,Azteca Stadium,"77,357",3:06,Patriots (deferred),outdoors,grass,3:06,"66 degrees, no wind",New England Patriots -7.0,55.0 (under),,John Hussey,Tony Michalek,,Ron Marinucci,Keith Ferguson,Allen Baynes,Jimmy Buchanan,Jim Mello,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_11_PHI_DAL,DAL,PHI,9,37,Jason Garrett,Doug Pederson,5-5,9-1,11,Sunday,2017,2017-11-19,20:30:00,AT&T Stadium,"93,247",2:57,Eagles (deferred),retractable roof (closed),matrixturf,2:57,,Philadelphia Eagles -6.0,48.0 (under),,Bill Vinovich,Bruce Stritesky,,Mark Perlman,Greg Meyer,Gary Cavaletto,Rick Patterson,Phil McKinnely,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_11_ATL_SEA,SEA,ATL,31,34,Pete Carroll,Dan Quinn,6-4,6-4,11,Monday,2017,2017-11-20,20:30:00,CenturyLink Field,"69,026",3:18,Seahawks (deferred),outdoors,fieldturf,3:18,"45 degrees, wind 6 mph",Atlanta Falcons -1.0,46.0 (over),,Carl Cheffers,Clay Martin,,Kent Payne,Jim Quirk,Brad Freeman,Mearl Robinson,Tom Symonette,1,3,3,0,2,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_12_MIN_DET,DET,MIN,23,30,Jim Caldwell,Mike Zimmer,6-5,9-2,12,Thursday,2017,2017-11-23,12:30:00,Ford Field,"66,613",3:29,Lions,dome,fieldturf,3:29,,Minnesota Vikings -2.5,46.0 (over),,Tony Corrente,Alan Eck,,Bart Longson,Todd Prukop,Ryan Dickson,Buddy Horton,Patrick Turner,0,1,1,0,0,1,3,0,2,0,1,1,0,0,1,0,1,0,0,1,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_12_LAC_DAL,DAL,LAC,6,28,Jason Garrett,Anthony Lynn,5-6,5-6,12,Thursday,2017,2017-11-23,16:30:00,AT&T Stadium,"93,012",2:49,Cowboys,retractable roof (closed),matrixturf,2:49,,Los Angeles Chargers -1.0,46.5 (under),,Jerome Boger,Richard Hall,,Mike Carr,Tony Steratore,Walt Coleman IV,Eugene Hall,Jerry Bergman,1,2,2,0,1,1,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_12_NYG_WAS,WAS,NYG,20,10,Jay Gruden,Ben McAdoo,5-6,2-9,12,Thursday,2017,2017-11-23,20:30:00,FedExField,"73,210",3:05,Redskins (deferred),outdoors,grass,3:05,"33 degrees, no wind",Washington Redskins -7.0,44.0 (under),,Terry McAulay,Steven Woods,,Carl Johnson,Rich Martinez,Jonah Monroe,Michael Banks,Ed Camp,0,3,0,0,0,2,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_12_TB_ATL,ATL,TB,34,20,Dan Quinn,Dirk Koetter,7-4,4-7,12,Sunday,2017,2017-11-26,13:00:00,Mercedes-Benz Stadium,"71,036",2:54,Falcons (deferred),retractable roof (closed),fieldturf,2:54,,Atlanta Falcons -10.5,47.0 (over),,Jeff Triplette,Ruben Fowler,,Danny Short,Steve Freeman,Terry Brown,Greg Gautreaux,David Oliver,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_12_CLE_CIN,CIN,CLE,30,16,Marvin Lewis,Hue Jackson,5-6,0-11,12,Sunday,2017,2017-11-26,13:00:00,Paul Brown Stadium,"51,710",2:54,Bengals (deferred),outdoors,fieldturf,2:54,"46 degrees, wind 3 mph",Cincinnati Bengals -7.5,39.0 (over),,John Hussey,Tony Michalek,,Tom Stephan,Keith Ferguson,Allen Baynes,Jimmy Buchanan,Ed Walker,1,2,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_12_TEN_IND,IND,TEN,16,20,Chuck Pagano,Mike Mularkey,3-8,7-4,12,Sunday,2017,2017-11-26,13:00:00,Lucas Oil Stadium,"62,207",2:55,Titans (deferred),retractable roof (open),fieldturf,2:55,,Tennessee Titans -3.0,46.5 (under),,Craig Wrolstad,Bill Schuster,,Julian Mapp,Lee Dyer,Jeff Lamberth,Steve Zimmer,Jim Howey,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_12_BUF_KC,KC,BUF,10,16,Andy Reid,Sean McDermott,6-5,6-5,12,Sunday,2017,2017-11-26,13:00:00,Arrowhead Stadium,"74,929",2:56,Chiefs (deferred),outdoors,grass,2:56,"62 degrees, wind 9 mph",Kansas City Chiefs -8.5,47.0 (under),,Bill Vinovich,Bruce Stritesky,,Mark Perlman,Greg Meyer,Gary Cavaletto,Jon Lucivansky,Phil McKinnely,0,2,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_12_MIA_NE,NE,MIA,35,17,Bill Belichick,Adam Gase,9-2,4-7,12,Sunday,2017,2017-11-26,13:00:00,Gillette Stadium,"65,878",3:11,Dolphins (deferred),outdoors,fieldturf,3:11,"47 degrees, wind 17 mph",New England Patriots -17.0,49.0 (over),,Ron Torbert,Dan Ferrell,,Mark Steinkerchner,Greg Yette,Scott Edwards,Aaron Santi,Sarah Thomas,1,3,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_12_CAR_NYJ,NYJ,CAR,27,35,Todd Bowles,Ron Rivera,4-7,8-3,12,Sunday,2017,2017-11-26,13:00:00,MetLife Stadium,"77,562",3:25,Jets (deferred),outdoors,fieldturf,3:25,"47 degrees, wind 23 mph",Carolina Panthers -5.5,39.5 (over),,Carl Cheffers,Clay Martin,,Kent Payne,Jim Quirk,Brad Freeman,Mearl Robinson,Tom Symonette,0,2,2,0,1,0,3,0,2,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
